hosts_time_as_user_years,hosts_time_as_user_months,hosts_time_as_host_years,hosts_time_as_host_months,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,has_reviews,room_Hotel room,room_Private room,room_Shared room,nbhd_Bourse,nbhd_Buttes-Chaumont,nbhd_Buttes-Montmartre,nbhd_Entrepôt,nbhd_Gobelins,nbhd_Hôtel-de-Ville,nbhd_Louvre,nbhd_Luxembourg,nbhd_Ménilmontant,nbhd_Observatoire,nbhd_Opéra,nbhd_Palais-Bourbon,nbhd_Panthéon,nbhd_Passy,nbhd_Popincourt,nbhd_Reuilly,nbhd_Temple,nbhd_Vaugirard,nbhd_Élysée,amenity_count,has_wifi,has_kitchen,has_ac
12.0,5.0,7.0,7.0,1.0,55.0,1.0,1.0,48.864841504865005,2.339321414467671,-0.5,0.5,0.0,-1.0,9.333333333333334,0.0,30,30,365,365,30.0,365.0,1.0,7,37,67,0.6123348017621145,-0.2558139534883721,1,0,165,2,60,6859.0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,0.0,50,50,0,0,-0.3265306122448979,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.10526315789473684,True,True,False
6.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,48.89273273855375,2.3451977988458896,-0.5,0.0,0.0,-1.0,0.3333333333333333,-0.4832116788321168,3,3,34,34,3.0,34.0,1.0,13,20,44,-0.7004405286343612,-0.32558139534883723,0,0,44,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,-0.4285714285714285,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.05263157894736842,True,True,False
7.0,10.0,7.0,10.0,1.0,51.0,1.0,1.0,48.8411365,2.3389253,-0.5,0.0,0.0,0.0,9.333333333333334,1.1094890510948905,30,30,1125,1125,30.0,1125.0,1.0,0,19,33,0.05726872246696035,-0.2558139534883721,3,0,46,2,180,13295.0,5.0,5.0,4.67,5.0,5.0,5.0,4.67,0.0,33,33,0,0,-0.19727891156462582,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3157894736842105,True,True,False
6.0,0.0,1.0,5.0,0.0,27.0,1.0,1.0,48.8795528,2.295182,-0.5,0.0,0.0,-1.0,-0.3333333333333333,0.0,1,4,365,365,2.2,365.0,1.0,3,9,22,-0.7973568281938326,-0.13953488372093023,8,0,22,8,83,14332.0,4.75,4.75,4.75,4.88,4.38,4.88,4.63,0.0,1,1,0,0,0.08163265306122447,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.15789473684210525,True,True,True
4.0,8.0,4.0,8.0,1.0,4.0,1.0,1.0,48.84908,2.34007,-0.5,0.0,0.0,-1.0,-0.3333333333333333,-0.5211678832116788,1,3,7,8,1.2,7.8,1.0,4,4,20,-0.1145374449339207,0.0,5,0,118,5,52,6292.0,4.57,4.43,4.57,4.86,4.86,4.86,4.64,0.0,4,0,4,0,-0.25850340136054417,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.8947368421052632,True,False,True
10.0,5.0,5.0,10.0,0.0,1.0,1.0,1.0,48.87905989999999,2.3429477,0.5,0.0,0.0,-1.0,0.0,0.0,2,2,365,365,2.0,365.0,1.0,20,50,80,-0.14537444933920704,0.16279069767441862,9,1,170,9,94,20398.0,4.95,5.0,5.0,4.86,5.0,4.95,4.86,0.0,1,1,0,0,0.1496598639455782,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-0.2631578947368421,True,True,False
7.0,7.0,7.0,7.0,0.0,3.0,1.0,1.0,48.87612097474174,2.3528599679663635,1.5,1.0,1.0,1.0,-0.3333333333333333,-0.3883211678832117,1,3,99,99,1.9,99.0,1.0,7,23,45,-0.6387665198237885,2.116279069767442,35,1,58,43,255,107883.0,4.67,4.75,4.83,4.82,4.58,4.7,4.51,0.0,2,2,0,0,1.9115646258503398,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.47368421052631576,True,True,True
3.0,6.0,3.0,6.0,0.0,138.0,1.0,1.0,48.867631,2.3503823,-0.5,0.0,0.0,-1.0,0.0,1.1094890510948905,2,2,1125,1125,2.0,1125.0,1.0,15,38,68,0.23788546255506607,-0.16279069767441862,7,1,174,0,73,15294.0,3.86,4.0,3.71,4.57,4.29,4.57,3.29,0.0,80,80,0,0,0.5306122448979591,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,True,True,False
10.0,0.0,1.0,6.0,0.0,1.0,1.0,1.0,48.87878,2.38762,0.5,0.0,0.0,0.0,0.0,0.0,2,6,365,365,2.6,365.0,1.0,2,16,23,-0.18061674008810572,0.09302325581395349,11,1,23,14,114,11514.0,4.67,4.78,4.44,4.83,4.83,4.83,4.67,0.0,1,1,0,0,0.25850340136054417,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05263157894736842,True,True,False
0.0,11.0,0.0,11.0,0.0,6.0,1.0,1.0,48.86252669766717,2.3497942487350514,0.5,0.0,0.0,0.0,-0.3333333333333333,0.0,1,1,365,365,1.0,365.0,1.0,2,14,28,0.3568281938325991,0.4186046511627907,32,5,108,1,255,52530.0,4.25,4.31,4.5,4.38,4.16,4.78,4.22,0.0,7,7,0,0,3.2176870748299318,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.2631578947368421,True,True,True
7.0,11.0,7.0,11.0,0.0,1.0,1.0,1.0,48.8587352,2.3653356,-0.5,0.0,0.0,-1.0,0.3333333333333333,-0.5109489051094891,3,3,15,15,3.0,15.0,1.0,12,42,72,0.21585903083700442,0.2558139534883721,4,2,176,3,42,8638.0,4.84,4.84,4.52,4.96,5.0,5.0,4.8,0.0,1,1,0,0,-0.040816326530612276,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,True,True,False
9.0,5.0,4.0,5.0,0.0,2.0,0.0,0.0,48.8792256,2.2876712,-0.5,0.0,0.0,-1.0,-0.3333333333333333,0.5343065693430656,1,1,5,731,1.0,426.6,0.0,27,53,70,-0.21585903083700442,-0.32558139534883723,0,0,95,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,0,-0.4285714285714285,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.5789473684210527,True,False,True
12.0,4.0,4.0,6.0,0.0,1.0,1.0,1.0,48.82807,2.31528,0.0,0.0,0.0,0.0,0.6666666666666666,1.1094890510948905,4,4,1125,1125,4.0,1125.0,1.0,0,0,0,-0.15418502202643172,0.023255813953488372,0,0,0,0,0,0.0,4.87,4.93,4.73,5.0,5.0,4.6,4.73,0.0,1,1,0,0,-0.23809523809523805,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.5789473684210527,True,True,False
7.0,10.0,7.0,10.0,1.0,51.0,1.0,1.0,48.8330762,2.3173163,-0.5,0.0,0.0,-1.0,-0.3333333333333333,0.0,1,5,365,365,4.4,365.0,1.0,20,50,80,0.6696035242290749,1.6744186046511629,48,3,187,47,255,61111.0,4.74,4.78,4.88,4.93,4.76,4.86,4.66,0.0,33,33,0,0,2.27891156462585,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.3157894736842105,True,True,False
5.0,5.0,1.0,6.0,0.0,10.0,1.0,1.0,48.869873,2.34853,0.5,0.0,0.0,0.0,-0.3333333333333333,1.1094890510948905,1,2,1125,1125,2.0,1125.0,1.0,5,28,58,0.5462555066079295,0.6511627906976745,42,1,160,26,255,65025.0,4.4,4.69,4.52,4.83,4.52,4.79,4.38,0.0,9,9,0,0,1.9183673469387754,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15789473684210525,True,True,False
4.0,3.0,4.0,3.0,0.0,31.0,1.0,1.0,48.86167,2.33928,1.5,0.0,0.0,1.0,-0.3333333333333333,0.0,1,2,365,365,2.0,365.0,1.0,4,23,53,0.5506607929515418,-0.2558139534883721,3,0,158,1,31,18600.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,22,22,0,0,-0.22448979591836732,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-0.05263157894736842,True,True,True
10.0,8.0,10.0,6.0,1.0,1.0,1.0,1.0,48.8880978,2.3534052,-0.5,0.0,0.0,-1.0,0.3333333333333333,-0.5036496350364964,3,14,20,20,3.2,20.0,1.0,4,7,14,-0.8325991189427313,0.06976744186046512,17,1,14,11,177,14939.0,4.82,4.88,4.35,4.82,4.88,4.53,4.82,0.0,1,1,0,0,0.5238095238095237,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.5263157894736842,False,True,False
11.0,2.0,10.0,11.0,0.0,2.0,1.0,1.0,48.85401,2.36352,-0.5,0.0,0.0,-1.0,1.6666666666666667,-0.48905109489051096,7,8,30,30,8.0,30.0,1.0,27,48,72,-0.5242290748898678,-0.32558139534883723,0,0,84,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,-0.4285714285714285,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.3157894736842106,True,True,False
11.0,7.0,11.0,7.0,1.0,2.0,1.0,1.0,48.83812916007123,2.404129318892956,1.0,0.5,1.0,2.0,-0.3333333333333333,-0.5021897810218978,1,10,21,21,3.2,21.0,1.0,2,5,6,0.13656387665198239,1.2325581395348837,38,3,65,33,255,54570.0,4.9,4.91,4.99,4.97,4.96,4.93,4.85,0.0,2,1,1,0,1.1564625850340136,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.736842105263158,True,True,True
10.0,6.0,7.0,2.0,0.0,1.0,1.0,1.0,48.83781,2.32074,0.0,0.0,1.0,0.0,1.6666666666666667,-0.48905109489051096,7,7,30,30,7.0,30.0,1.0,23,53,83,-0.13215859030837004,0.0,0,0,173,0,0,0.0,4.79,4.71,4.43,4.71,5.0,4.93,4.86,0.0,1,1,0,0,-0.31972789115646255,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.10526315789473684,True,True,False
9.0,9.0,9.0,9.0,0.0,76.0,1.0,1.0,48.860773,2.302293,0.5,0.5,0.0,0.0,-0.3333333333333333,1.1094890510948905,1,3,1125,1125,2.9,1125.0,1.0,15,26,49,0.06607929515418502,0.9069767441860465,44,4,151,35,255,79560.0,4.58,4.53,4.64,4.92,4.92,4.96,4.43,0.0,73,73,0,0,2.1904761904761902,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-0.3157894736842105,True,True,True
10.0,2.0,7.0,8.0,0.0,1.0,1.0,1.0,48.85684,2.38808,-0.5,0.0,0.0,-1.0,0.3333333333333333,1.1094890510948905,3,10,1125,1125,3.3,1125.0,1.0,4,26,30,-0.762114537444934,0.32558139534883723,4,1,30,4,42,5040.0,4.75,4.89,4.32,4.86,4.96,4.96,4.61,0.0,1,1,0,0,-0.21768707482993194,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.47368421052631576,True,True,False
2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,48.8409,2.2675,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5080291970802919,1,1,17,17,1.0,17.0,1.0,29,59,89,0.2907488986784141,-0.32558139534883723,0,0,195,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,-0.4285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-1.3157894736842106,True,True,False
11.0,10.0,2.0,11.0,0.0,1.0,1.0,1.0,48.84787,2.3649,0.5,0.0,1.0,0.0,0.3333333333333333,1.1094890510948905,3,3,1125,1125,3.0,1125.0,1.0,27,57,87,0.7004405286343612,-0.3023255813953488,1,0,193,1,10,7113.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1,1,0,0,-0.37414965986394555,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7894736842105263,True,True,True
9.0,11.0,9.0,11.0,1.0,1.0,1.0,1.0,48.8565161,2.3679636,1.5,0.0,2.0,1.0,0.0,0.0,2,5,365,365,2.1,365.0,1.0,3,10,10,-0.8502202643171806,0.4186046511627907,9,0,10,8,94,33394.0,4.88,4.84,4.69,4.97,5.0,5.0,4.88,0.0,1,1,0,0,0.19727891156462585,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.15789473684210525,True,True,False
9.0,9.0,4.0,4.0,0.0,1.0,1.0,1.0,48.88475,2.29139,-0.5,0.0,0.0,-1.0,9.333333333333334,-0.40145985401459855,30,30,90,90,30.0,90.0,1.0,23,53,83,0.6828193832599119,-0.23255813953488372,0,0,188,0,0,0.0,4.75,4.5,4.75,4.75,5.0,4.5,5.0,0.0,1,0,1,0,-0.37414965986394555,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10526315789473684,True,True,False
5.0,0.0,4.0,9.0,0.0,1.0,1.0,1.0,48.85784149169922,2.3062078952789307,-0.5,0.0,0.0,-1.0,-0.3333333333333333,-0.40145985401459855,1,1,90,90,1.0,90.0,1.0,11,39,61,0.07488986784140969,2.7906976744186047,15,4,145,30,156,29640.0,4.83,4.78,4.83,4.93,4.97,4.93,4.59,0.0,1,1,0,0,1.1360544217687072,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5263157894736842,True,True,False
10.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,48.88865,2.39136,-0.5,0.0,0.0,-1.0,0.6666666666666666,-0.40145985401459855,4,4,90,90,4.0,90.0,1.0,12,42,56,-0.6475770925110133,0.4418604651162791,10,1,56,13,104,12974.0,4.82,4.88,4.79,4.85,5.0,4.73,4.79,0.0,1,1,0,0,0.44897959183673464,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42105263157894735,True,True,True
1.0,9.0,1.0,8.0,1.0,192.0,1.0,1.0,48.83874,2.30801,1.5,0.0,1.0,1.0,0.3333333333333333,-0.49635036496350365,3,3,25,25,3.0,25.0,1.0,9,25,55,0.5594713656387665,1.8604651162790697,28,4,161,32,255,58650.0,4.59,4.69,4.63,4.62,4.61,4.63,4.45,0.0,138,138,0,0,1.0612244897959182,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5789473684210527,True,True,False
10.0,0.0,10.0,0.0,1.0,25.0,1.0,1.0,48.8383146,2.2944282,1.5,1.5,2.0,1.0,1.0,-0.40145985401459855,5,5,90,90,5.0,90.0,1.0,4,34,42,-0.7092511013215859,-0.3023255813953488,0,0,42,0,0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,15,15,0,0,-0.401360544217687,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.21052631578947367,True,True,True
10.0,5.0,4.0,9.0,1.0,3.0,1.0,1.0,48.85293955185482,2.2907546907663345,0.5,0.0,0.0,0.0,0.0,0.0,2,2,365,365,2.0,365.0,1.0,10,34,64,0.5374449339207048,2.8372093023255816,28,3,159,34,255,71961.0,4.67,4.71,4.72,4.8,4.86,4.9,4.6,0.0,1,1,0,0,1.5782312925170068,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.15789473684210525,True,True,False
14.0,8.0,13.0,10.0,1.0,3.0,1.0,1.0,48.87408797854076,2.3729290079786174,-1.0,0.0,0.0,-1.0,0.0,1.1094890510948905,2,3,1125,1125,3.0,1125.0,1.0,6,18,36,0.31718061674008813,1.7209302325581395,44,5,105,39,255,22101.0,4.85,4.9,4.93,4.93,4.95,4.63,4.77,0.0,2,1,1,0,1.802721088435374,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15789473684210525,True,True,False
10.0,9.0,6.0,1.0,1.0,2.0,1.0,1.0,48.8962133,2.3449823,-0.5,1.0,0.0,0.0,0.3333333333333333,1.1094890510948905,3,3,1125,1125,3.0,1125.0,1.0,10,14,34,0.32599118942731276,0.4418604651162791,3,1,107,13,31,6055.0,4.94,4.88,4.88,4.79,4.94,4.45,4.76,0.0,1,1,0,0,0.30612244897959184,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,True,True,True
3.0,10.0,3.0,10.0,0.0,12.0,1.0,1.0,48.86848967669862,2.352882580775321,2.5,0.0,1.0,2.0,-0.3333333333333333,1.1094890510948905,1,2,2,1125,1.5,584.0,1.0,15,45,75,-0.07488986784140969,-0.023255813953488372,12,0,183,7,125,77500.0,4.31,4.23,3.69,4.69,4.77,4.54,4.0,0.0,12,12,0,0,0.11564625850340138,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.47368421052631576,True,True,False
10.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,48.85784714400023,2.3996379084139807,0.5,0.0,0.0,1.0,-0.3333333333333333,1.1094890510948905,1,3,1125,1125,3.0,1125.0,1.0,4,24,54,0.5550660792951542,0.7674418604651163,14,3,159,13,146,23896.0,4.87,4.89,4.79,4.89,4.94,4.87,4.79,0.0,1,1,0,0,0.3809523809523809,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,True,True,False
2.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,48.8859139,2.3390029,-1.0,0.0,0.0,-1.0,-0.3333333333333333,0.0,1,2,365,365,2.0,365.0,1.0,21,51,81,0.2555066079295154,-0.27906976744186046,2,0,189,2,21,2762.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,0.0,1,0,1,0,-0.31292517006802717,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.7894736842105263,True,True,False
12.0,5.0,10.0,8.0,0.0,1.0,1.0,1.0,48.84922984474317,2.3933713138103485,1.5,1.0,2.0,1.0,1.0,-0.5124087591240876,5,6,14,14,5.0,14.0,1.0,0,13,13,-0.8370044052863436,-0.32558139534883723,0,0,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,-0.4285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-1.0526315789473684,True,True,False
9.0,9.0,2.0,1.0,0.0,1.0,1.0,1.0,48.87788444317377,2.3253275621699334,0.5,0.0,0.0,0.0,-0.3333333333333333,0.0,1,1,365,365,1.0,365.0,1.0,28,58,88,-0.11013215859030837,-0.32558139534883723,0,0,178,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,-0.4285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.21052631578947367,True,True,False
3.0,11.0,3.0,11.0,1.0,4.0,1.0,1.0,48.86165,2.34931,0.5,0.0,0.0,1.0,-0.3333333333333333,0.0,1,2,365,365,2.0,365.0,1.0,1,14,29,-0.10572687224669604,5.674418604651163,57,3,103,66,255,78795.0,4.92,4.91,4.92,4.96,4.98,4.79,4.73,0.0,3,3,0,0,3.2176870748299318,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.10526315789473684,True,True,True
3.0,2.0,3.0,2.0,1.0,5.0,1.0,1.0,48.8656132,2.3519,1.5,0.0,1.0,1.0,0.3333333333333333,1.1094890510948905,3,365,1125,1125,199.4,1125.0,1.0,3,3,11,-0.048458149779735685,0.46511627906976744,12,2,70,12,125,70375.0,4.97,4.97,5.0,5.0,5.0,4.97,4.85,0.0,3,3,0,0,0.19727891156462585,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.631578947368421,True,True,True
12.0,5.0,12.0,5.0,0.0,1.0,1.0,1.0,48.85332898372333,2.3301083462610404,-0.5,0.0,0.0,-1.0,1.3333333333333333,0.0,6,6,365,365,6.0,365.0,1.0,9,37,40,-0.40969162995594716,-0.16279069767441862,3,1,110,1,36,8904.0,4.86,4.86,4.86,5.0,5.0,5.0,4.86,0.0,1,1,0,0,-0.23809523809523805,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.10526315789473684,True,True,False
10.0,11.0,10.0,0.0,0.0,1.0,1.0,1.0,48.83823638312843,2.2555775779335248,-0.5,1.0,3.0,2.0,-0.3333333333333333,0.0,1,1,365,365,1.0,365.0,1.0,29,59,89,0.2907488986784141,-0.32558139534883723,0,0,194,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,-0.4285714285714285,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.631578947368421,True,True,False
5.0,5.0,0.0,5.0,1.0,1.0,1.0,1.0,48.83337,2.3063,0.5,0.0,0.0,0.0,-0.3333333333333333,-0.4744525547445255,1,2,40,40,2.0,40.0,1.0,11,33,58,0.13215859030837004,0.5813953488372093,39,13,160,0,255,58140.0,4.59,4.49,4.54,4.51,4.82,4.59,4.33,0.0,1,1,0,0,4.741496598639455,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.15789473684210525,True,True,True
10.0,11.0,2.0,7.0,0.0,1.0,1.0,1.0,48.84616,2.3461,-0.5,0.0,0.0,-1.0,0.3333333333333333,-0.40145985401459855,3,3,90,90,3.0,90.0,1.0,19,49,68,0.13215859030837004,-0.20930232558139536,5,3,158,1,52,11579.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1,1,0,0,0.15646258503401358,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.5789473684210527,True,True,False
6.0,0.0,2.0,9.0,0.0,1.0,1.0,1.0,48.879749,2.3361511,-1.0,0.0,0.0,-1.0,0.3333333333333333,-0.48905109489051096,3,3,30,30,3.0,30.0,1.0,16,46,76,-0.2026431718061674,0.18604651162790697,8,0,106,8,83,9877.0,4.91,4.82,4.68,5.0,5.0,4.95,4.82,0.0,1,1,0,0,0.020408163265306138,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-0.8947368421052632,True,True,False
1.0,3.0,1.0,2.0,1.0,7.0,1.0,1.0,48.8570915,2.3777173,0.5,0.0,0.0,0.0,0.0,-0.5109489051094891,2,5,15,15,4.7,15.0,1.0,3,12,31,-0.42290748898678415,0.11627906976744186,13,0,107,15,135,46980.0,4.84,4.89,4.74,5.0,4.84,4.84,4.74,0.0,7,7,0,0,0.47619047619047616,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7368421052631579,True,True,True
13.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,48.8755556069188,2.37785596991315,-0.5,0.0,0.0,-1.0,-0.3333333333333333,0.0,1,1,365,365,1.0,365.0,1.0,26,56,86,0.2775330396475771,-0.27906976744186046,0,0,193,0,0,0.0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,0.0,1,1,0,0,-0.37414965986394555,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.3157894736842106,True,True,False
12.0,5.0,12.0,5.0,0.0,2.0,1.0,1.0,48.84492,2.38015,-1.0,0.0,0.0,-1.0,0.0,-0.48905109489051096,2,2,30,30,2.0,30.0,1.0,18,48,78,-0.5506607929515418,-0.23255813953488372,1,0,78,1,10,745.0,4.5,4.5,4.75,4.5,4.75,5.0,4.25,0.0,2,1,1,0,-0.37414965986394555,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.47368421052631576,True,True,False
3.0,6.0,3.0,6.0,0.0,138.0,1.0,1.0,48.8943966897683,2.360999815814873,1.5,0.0,1.0,1.0,-0.3333333333333333,1.1094890510948905,1,2,1125,1125,2.0,1125.0,1.0,20,34,61,0.5726872246696035,-0.20930232558139536,5,0,165,0,52,12350.0,3.4,3.4,4.2,4.8,3.8,4.2,3.6,0.0,80,80,0,0,0.6326530612244897,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21052631578947367,False,True,False
13.0,11.0,13.0,11.0,0.0,1.0,1.0,1.0,48.86542,2.40799,3.5,1.0,4.0,5.0,0.3333333333333333,-0.4744525547445255,3,3,40,40,3.0,40.0,1.0,0,17,27,-0.01762114537444934,0.18604651162790697,7,0,33,4,73,33337.0,5.0,5.0,4.95,5.0,5.0,4.64,4.95,0.0,1,1,0,0,-0.11564625850340134,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-1.0,True,True,False
10.0,3.0,2.0,4.0,0.0,1.0,1.0,1.0,48.8434998,2.2590889,1.0,1.0,2.0,0.0,0.3333333333333333,0.0,3,3,365,365,3.0,365.0,1.0,30,60,90,0.6916299559471366,-0.32558139534883723,0,0,195,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,-0.4285714285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.05263157894736842,True,True,False
7.0,0.0,7.0,0.0,0.0,8.0,1.0,1.0,48.86757,2.34399,0.5,0.0,0.0,0.0,-0.3333333333333333,0.9255474452554745,1,4,999,999,3.9,999.0,1.0,13,37,67,0.4801762114537445,2.2790697674418605,5,0,165,10,52,16172.0,4.74,4.75,4.82,4.87,4.91,4.89,4.62,0.0,8,8,0,0,0.4625850340136054,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,True,True,False
10.0,6.0,10.0,6.0,0.0,278.0,1.0,1.0,48.89494,2.34917,-0.5,0.0,0.0,-1.0,9.333333333333334,0.0,30,30,31,365,30.0,212.2,1.0,11,41,71,0.6299559471365639,-0.32558139534883723,0,0,177,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176,176,0,0,-0.4285714285714285,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.47368421052631576,True,True,False
